explantion_name,ground_truth,original_prediction_i,img_i,trial_i,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
Shap,7,7,0,0,0.99991655,0.8245493,0.004822978,0.00012614448,1.4952481e-05,8.00749e-06,6.858325e-06,1.2208983e-05,1.0125921e-05,4.7958047e-06,3.7401646e-06,2.8916666e-06,2.7211727e-06,3.2279863e-06,1.8564431e-06,1.7075574e-06,1.8599214e-06,1.6822963e-06,2.1513385e-06,2.503975e-06,2.569918e-06
Shap,7,7,1,0,0.9998448,0.079766564,0.0777694,0.02725485,0.004615122,0.00035289317,6.7125857e-06,6.1983465e-06,1.9416652e-06,1.0732705e-06,1.3264146e-06,1.1866786e-06,1.1249327e-06,1.6983679e-06,1.2805336e-06,1.3943724e-06,1.2714985e-06,1.610975e-06,2.0494635e-06,2.1166934e-06,1.742631e-06
Shap,7,7,2,0,0.9998871,0.0011965088,6.092472e-05,3.0982632e-05,0.00015789246,6.621384e-05,1.9578705e-05,1.224048e-05,3.5392616e-06,2.189297e-06,2.7813069e-06,3.1427858e-06,2.3165692e-06,2.2198988e-06,2.0073862e-06,1.8759891e-06,1.8703611e-06,1.7826087e-06,1.5123401e-06,1.9127615e-06,1.7405875e-06
Shap,7,7,3,0,0.9998704,0.042949945,0.015819471,0.0043494697,0.00093584694,0.00013433438,7.485366e-05,8.936128e-05,3.0595766e-05,1.9808838e-05,8.328699e-06,7.753692e-06,5.2293403e-06,3.79441e-06,3.1148777e-06,3.045374e-06,3.2570588e-06,2.9148982e-06,4.2778033e-06,5.0572876e-06,4.4667295e-06
Shap,7,7,4,0,0.9999051,0.99974245,0.6898538,0.03837662,0.00041799937,0.00015996087,0.00016834775,3.0931486e-05,1.1648659e-05,9.680574e-06,5.453791e-06,3.2610262e-06,2.339029e-06,2.5664733e-06,2.9305068e-06,2.3630857e-06,2.3158416e-06,1.3634273e-06,1.3053165e-06,1.7496416e-06,1.5304486e-06
Shap,7,7,5,0,0.9999093,0.99885654,0.19698578,0.0056462325,0.0029299892,0.0010595386,0.000528673,0.00011568351,1.8510125e-05,1.00273965e-05,6.8362788e-06,5.518106e-06,7.0135698e-06,5.3896447e-06,2.8515433e-06,3.2950106e-06,2.1650403e-06,2.7504334e-06,2.0069403e-06,3.26222e-06,2.922963e-06
Shap,7,7,6,0,0.9998921,0.9987436,0.099439345,0.00295438,0.00059875543,6.9457994e-05,3.5262987e-05,1.5538293e-05,5.785387e-06,8.945539e-06,3.0127976e-06,1.9741685e-06,1.5111747e-06,1.1362216e-06,1.2835992e-06,1.7708937e-06,2.0242235e-06,2.0294283e-06,2.6526916e-06,2.7568983e-06,3.685887e-06
Shap,7,7,7,0,0.9998435,0.9995788,0.055625606,0.00042333853,2.429935e-05,1.531411e-05,1.2201946e-05,3.0510027e-06,1.4817934e-06,2.2982438e-06,2.0365696e-06,2.5476897e-06,4.160734e-06,6.25688e-06,4.006496e-06,4.960353e-06,3.736734e-06,3.2993278e-06,3.294272e-06,3.9508354e-06,7.290726e-06
Shap,7,7,8,0,0.9998597,0.0019653472,0.0008884947,1.8412762e-05,2.3664721e-05,0.0048391977,3.391382e-05,5.6725494e-06,7.733905e-06,8.263204e-06,5.630712e-06,6.121793e-06,3.6856932e-06,3.0186904e-06,1.8939114e-06,1.416124e-06,1.5787954e-06,2.4181427e-06,1.964118e-06,1.7579929e-06,1.2512575e-06
