explantion_name,ground_truth,original_prediction_i,img_i,trial_i,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
LIME,7,7,0,0,0.99991655,0.99988973,0.99984944,0.9996958,0.9985885,0.99793893,0.996451,0.9945379,0.048341382,0.0008204895,0.001180638,0.0049135755,0.015248013,0.0012099177,1.1564629e-05,1.12744465e-05,7.64037e-06,1.2921e-05,8.48136e-06,2.196052e-06,2.1536225e-06
LIME,7,7,1,0,0.9998448,0.999826,0.99978226,0.9998349,0.99975663,0.99827397,0.999313,0.9988135,0.8345818,0.16939758,0.003745625,0.0015462032,0.0001623575,0.0001626378,2.332451e-06,9.0068727e-07,1.6095165e-06,9.555165e-07,8.5854236e-07,1.2089837e-06,1.0234937e-06
LIME,7,7,2,0,0.9998871,0.9997212,0.9987696,0.99708015,0.20960543,0.7260017,9.2521535e-05,1.5392714e-05,3.9254188e-05,0.00094623986,0.0037703102,0.0015743499,0.00013135684,9.004495e-05,8.54351e-05,3.222338e-05,2.9499226e-05,1.8033852e-05,1.5171267e-05,4.7925864e-06,3.8952307e-06
LIME,7,7,3,0,0.9998704,0.99983513,0.9996159,0.99723536,0.9765147,0.49437124,0.87502617,0.0013902681,0.0005140841,0.00041475715,0.00029471816,0.0011849882,0.009318162,0.004167846,0.00029149142,5.0491028e-05,1.0989751e-05,4.1697526e-06,8.87074e-06,4.2161823e-06,7.559526e-06
LIME,7,7,4,0,0.9999051,0.99990237,0.9997415,0.9996488,0.99955434,0.99741423,0.99927133,0.9983339,0.95949703,0.8842389,0.9877444,0.088342085,0.0070190094,0.012698385,0.00016790269,5.4056265e-05,1.7086459e-05,3.4789977e-05,2.0302881e-05,2.4168899e-06,2.1222163e-06
LIME,7,7,5,0,0.9999093,0.9994217,0.9991616,0.998372,0.9985189,0.9959817,0.98526615,0.9920487,0.48910263,0.034397956,0.0009755946,4.8039194e-05,0.0009366026,0.00082708156,0.0016585573,0.00015896949,2.8194869e-05,3.3967484e-05,1.34442935e-05,3.1233317e-06,1.5005816e-06
LIME,7,7,6,0,0.9998921,0.9951072,0.13440414,0.9985399,0.9988753,0.99962485,0.9992798,0.99932504,0.99425524,0.8088109,0.2418336,0.1927352,0.024144804,0.00013710109,1.42466715e-05,1.3368939e-05,4.855236e-06,3.669853e-06,3.970967e-06,2.804016e-06,2.6920654e-06
LIME,7,7,7,0,0.9998435,0.99978334,0.9996383,0.9994709,0.9986895,0.99834096,0.076385655,0.014617661,0.0002445882,0.00011703068,4.1589512e-05,0.0001985779,0.00036821413,0.00049665745,9.825837e-05,2.327029e-05,8.72813e-06,7.0308242e-06,4.398909e-06,2.2502134e-06,2.5513352e-06
LIME,7,7,8,0,0.9998597,0.9997404,0.99961156,0.9996556,0.9133662,0.16630258,0.027497387,0.00040466132,0.0013482564,0.014160029,0.022226635,0.001000247,0.00036707977,0.00045522486,0.00032440634,8.7860455e-05,6.7400026e-05,2.9268593e-05,6.237938e-06,3.865649e-06,5.2076934e-06
