explantion_name,ground_truth,original_prediction_i,img_i,trial_i,0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0
random,7,7,0,0,0.99991655,0.99991715,0.9998702,0.9998548,0.9996778,0.99963856,0.9678725,0.14839698,0.0006990425,0.000775637,0.00026588206,0.0006203612,7.723674e-05,0.0010627884,0.00016214508,0.00024156687,0.17995074,0.0025217533,0.00018952825,1.2981094e-05,4.5470926e-05
random,7,7,1,0,0.9998448,0.99975044,0.9997979,0.8836839,0.001249214,7.801041e-05,2.9794792e-06,4.421667e-06,3.7933432e-06,4.8612305e-06,4.9689756e-06,3.007823e-06,4.509712e-06,3.1178831e-06,3.3613876e-06,4.2005813e-06,7.782347e-06,0.00034502076,3.0873634e-05,1.0303465e-05,4.5470926e-05
random,7,7,2,0,0.9998871,0.99989486,0.99986756,0.99983716,0.99967265,0.99935395,0.99074835,0.6889132,0.6820497,0.6958902,0.002257727,0.00018343992,1.7387845e-05,3.3230142e-05,2.6340233e-05,3.995187e-05,1.0644229e-05,9.173092e-06,4.0416297e-05,7.153154e-05,4.5470926e-05
random,7,7,3,0,0.9998704,0.9997863,0.9992957,0.9994795,0.28991207,0.07557246,0.00679549,0.017586246,0.03234376,0.00064586627,0.00012908364,0.0002566842,0.00024146747,0.00010767491,7.2693016e-05,0.00021438315,0.00045732918,4.1034335e-05,5.4198103e-05,2.5682748e-05,4.5470926e-05
random,7,7,4,0,0.9999051,0.9999155,0.99987996,0.9998964,0.9997706,0.99932706,0.98442495,0.053040978,0.00043189852,0.0019469542,0.00042424657,0.00028397414,3.9729104e-05,2.1535754e-05,8.002468e-06,5.8532028e-06,9.037206e-06,3.3805914e-05,0.00019086266,8.9864356e-05,4.5470926e-05
random,7,7,5,0,0.9999093,0.99993813,0.9998983,0.9998454,0.96404135,0.00521232,0.008262764,0.00035708255,3.441342e-05,1.9091649e-05,1.167553e-05,1.1106066e-05,1.596376e-05,1.2637563e-05,2.408636e-05,1.054922e-05,2.704021e-05,0.00037552454,7.47564e-05,3.5441655e-05,4.5470926e-05
random,7,7,6,0,0.9998921,0.9998529,0.9997576,0.99891984,0.987473,0.6043299,0.27006868,0.0049784463,0.0003865012,0.00027131138,1.1693498e-05,1.9789634e-06,3.0972915e-06,2.374762e-06,1.5019325e-05,7.374881e-06,3.923253e-05,0.00021078436,0.00015172386,0.00041704698,4.5470926e-05
random,7,7,7,0,0.9998435,0.99988496,0.9998374,0.99967873,0.9754862,0.29643637,0.0009784921,6.801545e-05,1.2165811e-05,7.7352e-06,1.0007935e-05,6.2430845e-06,5.721475e-06,8.167495e-06,4.796889e-06,9.668613e-06,5.452436e-06,4.3169588e-05,7.234018e-05,7.0476767e-06,4.5470926e-05
random,7,7,8,0,0.9998597,0.9995652,0.9997217,0.9996474,0.9997757,0.9994634,0.9815611,0.5966349,0.052257765,0.29936936,0.27375424,0.0011331446,0.001126537,8.0461476e-05,8.305749e-05,0.0012068879,0.004890591,0.0018128353,5.034541e-05,4.7817117e-05,4.5470926e-05
random,7,7,9,0,0.9999211,0.99989223,0.9998524,0.9993017,0.5771891,0.11261693,0.0034969565,4.7767397e-05,3.279615e-05,6.4978826e-06,4.106992e-06,3.6509366e-06,2.760754e-06,2.4766548e-06,4.1285793e-06,7.4622135e-06,0.006928749,0.005022669,0.0004696703,7.550449e-05,4.5470926e-05
